obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.3442120100777656,92.56930541992188,6.3123555183410645,-0.16666918992996216,0.7890758514404297,101.52067565917969,1.9785902500152588,0.051176488399505615,0.9495010375976562,60.351139068603516,-0.13462552428245544,0.9016809463500977,1000.0,144.0,-7124.70068359375,-6812.7919921875,356.9232039451599,144.0,72,144000,403.4481322826104,-102.25074005126953,32.11394500732422,0.6464819312095642
0.0,1.0,0.34078789503674894,91.8529052734375,6.325625896453857,-0.15318995714187622,0.7985413074493408,100.67803955078125,2.208432674407959,-0.6796619892120361,0.35708144307136536,60.92180252075195,-0.1379193812608719,0.9016903042793274,1000.0,146.0,-7109.619140625,-6830.904296875,361.9508419036865,146.0,73,146000,403.3696930558596,-101.2074966430664,35.37166976928711,0.4520145356655121
0.0,1.0,0.3373978420373545,91.65502166748047,6.348640441894531,-0.16346138715744019,0.7972221970558167,100.4705810546875,1.9868388175964355,-0.79593425989151,0.5584996938705444,61.4739875793457,-0.14287331700325012,0.8989341855049133,1000.0,148.0,-7049.0068359375,-6759.822265625,366.87941908836365,148.0,74,148000,403.40229595804584,-101.5624771118164,37.17786407470703,1.723020076751709
0.0,1.0,0.3340415122408851,92.66031646728516,6.360811710357666,-0.14093220233917236,0.8097516894340515,101.10453033447266,2.0671329498291016,-0.3173813223838806,0.5808577537536621,62.01578140258789,-0.1512555480003357,0.8984866738319397,1000.0,150.0,-7129.552734375,-6779.779296875,371.6743655204773,150.0,75,150000,403.5790840456437,-102.22311401367188,30.186899185180664,0.4677070379257202
0.0,1.0,0.33071857017930656,92.92214965820312,6.13396692276001,-0.1767006516456604,0.779753565788269,101.87104797363281,1.9666019678115845,0.1539824903011322,0.971731960773468,62.541683197021484,-0.14497239887714386,0.8983103632926941,1000.0,152.0,-7173.97119140625,-6785.3330078125,376.5942323207855,152.0,76,152000,403.6174400847578,-102.93794250488281,34.97586441040039,0.5324296355247498
0.0,1.0,0.32742868372171713,94.26988983154297,6.069333553314209,-0.15798911452293396,0.7884516716003418,102.70751953125,2.336641550064087,-0.05960679054260254,0.9380109906196594,63.06661605834961,-0.14206793904304504,0.899726390838623,1000.0,154.0,-7096.87255859375,-6579.51123046875,381.43682312965393,154.0,77,154000,403.7365840467216,-103.34849548339844,32.125606536865234,0.579304039478302
0.0,1.0,0.32417152404115135,93.97029113769531,6.047611713409424,-0.16907086968421936,0.77902752161026,103.12107849121094,2.227553367614746,-0.8233849406242371,0.5591173768043518,63.58290481567383,-0.14066435396671295,0.9002707004547119,1000.0,156.0,-7007.23974609375,-6473.00439453125,386.59248328208923,156.0,78,156000,403.52569371135377,-103.68159484863281,43.698753356933594,0.5678224563598633
0.0,1.0,0.32094676558171303,95.3402099609375,6.032256603240967,-0.15686041116714478,0.798949122428894,103.70243072509766,1.8768794536590576,-0.32700514793395996,0.6657073497772217,64.10343170166016,-0.14391787350177765,0.9009168744087219,1000.0,158.0,-6994.2158203125,-6440.60107421875,391.6181447505951,158.0,79,158000,403.4542375471991,-104.37876892089844,34.63324737548828,0.4659903645515442
0.0,1.0,0.31775408602603533,95.51556396484375,5.938853740692139,-0.14844676852226257,0.8038542866706848,103.86124420166016,2.0706264972686768,-0.7731986045837402,0.29237300157546997,64.61329650878906,-0.14912812411785126,0.8996813297271729,1000.0,160.0,-6998.7919921875,-6599.1455078125,396.7812349796295,160.0,80,160000,403.2448762558398,-104.5733413696289,37.051673889160156,0.5310543775558472
0.0,1.0,0.314593166263066,95.58106231689453,6.398621559143066,-0.16707894206047058,0.7934184670448303,104.68544006347656,1.7244912385940552,-0.023532509803771973,0.9608545303344727,65.11199951171875,-0.15458226203918457,0.8971890211105347,1000.0,162.0,-6992.7685546875,-6480.287109375,401.97208523750305,162.0,81,162000,403.0130597359346,-105.2573013305664,38.52116775512695,1.1001780033111572
0.0,1.0,0.3114636903561707,97.22705078125,5.96049165725708,-0.15139421820640564,0.8013336062431335,105.45098876953125,2.0390775203704834,-0.8218064308166504,0.23682664334774017,65.60294342041016,-0.15312303602695465,0.8978314399719238,1000.0,164.0,-6916.4765625,-6338.5888671875,406.82830691337585,164.0,82,164000,403.11845860548686,-106.06097412109375,33.962886810302734,1.7098822593688965
0.0,1.0,0.3083653455115556,97.5269775390625,6.2881388664245605,-0.15280982851982117,0.8016396760940552,106.21202087402344,1.7961628437042236,-0.04038965702056885,0.9597607851028442,66.09967041015625,-0.16089990735054016,0.896564245223999,1000.0,166.0,-6952.39404296875,-6480.68115234375,411.9666941165924,166.0,83,166000,402.94519525653607,-106.65412902832031,28.018693923950195,0.3911305367946625
0.0,1.0,0.30529782204700284,98.73419189453125,6.171820640563965,-0.1628357470035553,0.788148045539856,107.77600860595703,1.7790381908416748,-0.8164196014404297,0.5570966005325317,66.58997344970703,-0.15956507623195648,0.8973243832588196,1000.0,168.0,-6865.33203125,-6262.94482421875,417.0194239616394,168.0,84,168000,402.8589325744546,-108.40087127685547,30.456260681152344,0.43980786204338074
0.0,1.0,0.3022608133609184,99.30328369140625,6.317864418029785,-0.16827929019927979,0.7861139178276062,108.3685531616211,1.6816118955612183,-0.82660973072052,0.5600806474685669,67.08885192871094,-0.16453707218170166,0.8961264491081238,1000.0,170.0,-6880.494140625,-6207.68359375,422.0862338542938,170.0,85,170000,402.7612993857668,-108.99727630615234,37.78977584838867,1.1283628940582275
0.0,1.0,0.29925401590168627,99.92892456054688,6.270781517028809,-0.16843146085739136,0.7969384789466858,108.57926940917969,1.393141746520996,-0.8417304754257202,0.44025492668151855,67.58280944824219,-0.16827741265296936,0.895997166633606,1000.0,172.0,-6881.1611328125,-6133.60498046875,427.31616830825806,172.0,86,172000,402.51226786233457,-109.00112915039062,34.515037536621094,0.4382743537425995
0.0,1.0,0.29627712913732834,100.4148941040039,6.036408424377441,-0.14582568407058716,0.8200682997703552,108.63407897949219,1.635737657546997,-0.014028877019882202,0.9860008955001831,68.06575012207031,-0.17477864027023315,0.8943991661071777,1000.0,174.0,-6902.576171875,-6121.66796875,432.43712425231934,174.0,87,174000,402.3706343456167,-108.67012786865234,37.710731506347656,0.5987765192985535
0.0,1.0,0.2933298555254658,100.54472351074219,5.768979549407959,-0.1649799346923828,0.7933499217033386,108.72972869873047,1.4348195791244507,-0.2801705598831177,0.7703757286071777,68.53154754638672,-0.17611046135425568,0.8935909271240234,1000.0,176.0,-6854.61865234375,-6069.0,437.57737970352173,176.0,88,176000,402.21457544091487,-109.20841979980469,42.875450134277344,0.2948960065841675
0.0,1.0,0.2904119004835803,101.56121826171875,6.0183610916137695,-0.16939523816108704,0.7977307438850403,109.90231323242188,1.1143261194229126,-0.8026000261306763,0.5120499134063721,68.99819946289062,-0.1759433001279831,0.8937047719955444,1000.0,178.0,-6837.580078125,-5937.19873046875,442.65713143348694,178.0,89,178000,402.117095512661,-109.84872436523438,45.254032135009766,0.6884559392929077
0.0,1.0,0.2875229723595692,102.02117919921875,6.0500168800354,-0.1624617874622345,0.7912812232971191,110.356689453125,1.2758814096450806,-0.6811184287071228,0.47666409611701965,69.45539855957031,-0.17896583676338196,0.8932130932807922,1000.0,180.0,-6813.57763671875,-5842.673828125,447.7892961502075,180.0,90,180000,401.97477149971974,-110.86219024658203,36.78474426269531,0.5650274753570557
0.0,1.0,0.2846627824025954,101.96517944335938,6.097341537475586,-0.16855907440185547,0.7889310121536255,110.79159545898438,1.6446444988250732,-0.6606099605560303,0.6248416304588318,69.91400146484375,-0.18503069877624512,0.8912392258644104,1000.0,182.0,-6833.2802734375,-5902.6669921875,452.9182298183441,182.0,91,182000,401.8385395372501,-111.27084350585938,41.07318878173828,1.0812779664993286
0.0,1.0,0.281831044734226,102.66513061523438,5.939482688903809,-0.18209728598594666,0.7852160930633545,111.2560043334961,1.2841886281967163,-0.5574031472206116,0.552573025226593,70.36185455322266,-0.18664401769638062,0.8911676406860352,1000.0,184.0,-6810.248046875,-5856.984375,457.8717703819275,184.0,92,184000,401.85923636768194,-111.88563537597656,26.824979782104492,1.7228628396987915
0.0,1.0,0.27902747631985875,103.77578735351562,5.701408863067627,-0.1782894730567932,0.7896377444267273,111.94161224365234,1.5344856977462769,-0.827646017074585,0.5030504465103149,70.80792999267578,-0.1875704824924469,0.8908182382583618,1000.0,186.0,-6782.755859375,-5694.5283203125,462.9997298717499,186.0,93,186000,401.7280961514204,-112.0614242553711,22.80999755859375,1.1798161268234253
0.0,1.0,0.27625179694043256,103.19280242919922,5.580022811889648,-0.16937944293022156,0.7967622876167297,111.15901184082031,1.7168943881988525,-0.8618461489677429,0.44264382123947144,71.24996948242188,-0.19330546259880066,0.8902313113212585,1000.0,188.0,-6839.18994140625,-5940.2158203125,468.1744568347931,188.0,94,188000,401.55971188821275,-111.62103271484375,44.35979080200195,0.3898850381374359
0.0,1.0,0.2735037291644188,104.01432037353516,5.631274700164795,-0.166507750749588,0.7962466478347778,112.09464263916016,1.5117321014404297,-0.3964676558971405,0.6073127388954163,71.68570709228516,-0.1993546187877655,0.8891481161117554,1000.0,190.0,-6878.34716796875,-6008.9267578125,473.4095973968506,190.0,95,190000,401.34378568740016,-112.78776550292969,30.9517822265625,0.5102377533912659
0.0,1.0,0.270782998320093,104.65594482421875,5.969417095184326,-0.1787327229976654,0.7844253182411194,113.27003479003906,1.537081003189087,-0.6890416145324707,0.31174659729003906,72.11903381347656,-0.20276981592178345,0.8876249194145203,1000.0,192.0,-6882.80615234375,-5981.880859375,478.5248293876648,192.0,96,192000,401.23309849081215,-113.35194396972656,42.131778717041016,0.32385456562042236
0.0,1.0,0.26808933246807953,104.11410522460938,5.614150524139404,-0.16329392790794373,0.7932835817337036,112.33079528808594,1.6431838274002075,-0.02831244468688965,0.9750199317932129,72.54474639892578,-0.20637764036655426,0.8853288292884827,1000.0,194.0,-6881.36279296875,-6020.97607421875,483.7870361804962,194.0,97,194000,401.00289071743646,-113.17390441894531,37.47732925415039,1.179270625114441
0.0,1.0,0.26542246237417233,104.90459442138672,6.042696475982666,-0.16466352343559265,0.8168590664863586,113.37106323242188,1.5217459201812744,-0.9802525043487549,0.06798724830150604,72.96221160888672,-0.2075573354959488,0.8850049376487732,1000.0,196.0,-6849.7734375,-6010.25927734375,488.698189496994,196.0,98,196000,401.0655333135945,-113.70081329345703,31.00754165649414,0.5948811173439026
0.0,1.0,0.2627821214824245,105.13673400878906,6.204949378967285,-0.170151025056839,0.7953932881355286,113.91757202148438,1.6072566509246826,-0.00013238191604614258,0.9998650550842285,73.3780746459961,-0.21380582451820374,0.8835650682449341,1000.0,198.0,-6886.98486328125,-6136.0966796875,493.7113070487976,198.0,99,198000,401.04408623647345,-114.51980590820312,34.404048919677734,0.4250916540622711
0.0,1.0,0.2601680458885051,105.59349060058594,6.130519866943359,-0.15615296363830566,0.7985926270484924,113.8907699584961,1.3193169832229614,-0.05776405334472656,0.9378416538238525,73.79087829589844,-0.2151900976896286,0.8832054734230042,1000.0,200.0,-6859.0537109375,-6016.65625,498.6416337490082,200.0,100,200000,401.0896532973222,-114.76530456542969,23.746753692626953,0.38050562143325806
0.0,1.0,0.2575799743133226,105.78167724609375,6.189964294433594,-0.18644046783447266,0.790142297744751,114.71345520019531,1.9537934064865112,-0.854138970375061,0.1679847091436386,74.20252227783203,-0.21445989608764648,0.8831216096878052,1000.0,202.0,-6800.65771484375,-5862.67626953125,503.7345504760742,202.0,101,202000,401.00485426122134,-115.33534240722656,54.33563995361328,0.4654752016067505
0.0,1.0,0.255017648076909,107.45852661132812,5.767655372619629,-0.15265554189682007,0.8073446750640869,115.52986145019531,1.6676080226898193,-0.00031262636184692383,0.9996879696846008,74.6096420288086,-0.21771982312202454,0.8815926909446716,1000.0,204.0,-6772.80615234375,-5811.2294921875,508.8931677341461,204.0,102,204000,400.869991845858,-115.78807830810547,30.98705291748047,0.4245143532752991
0.0,1.0,0.2524808110725653,106.33843994140625,6.253905773162842,-0.18648096919059753,0.7786508202552795,115.32487487792969,1.352677345275879,-0.0037315785884857178,0.9962693452835083,75.0079116821289,-0.21566781401634216,0.8829925060272217,1000.0,206.0,-6707.15478515625,-5718.54248046875,514.0710515975952,206.0,103,206000,400.72281712772417,-115.9310531616211,30.655506134033203,1.1435940265655518
0.0,1.0,0.24996920974126288,107.46607971191406,5.7916364669799805,-0.17546582221984863,0.7979600429534912,115.71003723144531,1.534989595413208,0.02029109001159668,0.9290561079978943,75.40091705322266,-0.21460454165935516,0.8833343386650085,1000.0,208.0,-6648.08056640625,-5528.3720703125,519.2787132263184,208.0,104,208000,400.55560665616366,-116.39152526855469,38.589317321777344,1.0741891860961914
0.0,1.0,0.24748259304630008,107.58476257324219,5.982166290283203,-0.17889752984046936,0.7941933274269104,116.03672790527344,1.7035374641418457,-0.037521570920944214,0.9251290559768677,75.79047393798828,-0.2151089310646057,0.8827719688415527,1000.0,210.0,-6637.34619140625,-5414.17578125,524.3199615478516,210.0,105,210000,400.51879653800773,-116.2257308959961,35.01426696777344,0.41645950078964233
0.0,1.0,0.24502071244821128,107.99067687988281,5.911449432373047,-0.17291277647018433,0.7948180437088013,116.34757995605469,1.779861330986023,-0.6728173494338989,0.4996643364429474,76.17106628417969,-0.21317753195762634,0.8837231397628784,1000.0,212.0,-6585.880859375,-5420.869140625,529.3320415019989,212.0,106,212000,400.5047557643446,-116.8708724975586,26.87912368774414,1.2335236072540283
0.0,1.0,0.24258332187992473,108.66416931152344,5.817450046539307,-0.17477715015411377,0.7971979975700378,117.04884338378906,1.9055358171463013,-0.26570838689804077,0.6647593975067139,76.55269622802734,-0.21540100872516632,0.8822787404060364,1000.0,214.0,-6563.095703125,-5484.2060546875,534.6921720504761,214.0,107,214000,400.23028423875627,-117.60861206054688,34.91195297241211,0.5897698998451233
0.0,1.0,0.24017017772216812,109.40312194824219,5.6089301109313965,-0.166341632604599,0.8066234588623047,117.28846740722656,1.8310478925704956,-0.5401976108551025,0.5277751088142395,76.93287658691406,-0.21731647849082947,0.8811792731285095,1000.0,216.0,-6571.16064453125,-5514.533203125,539.9702999591827,216.0,108,216000,400.02200124030486,-117.34683227539062,27.782394409179688,0.5014579892158508
0.0,1.0,0.2377810387791188,109.43846130371094,5.743197917938232,-0.1791975200176239,0.7864501476287842,117.81629943847656,1.8513928651809692,-0.7208477258682251,0.5446408987045288,77.30980682373047,-0.22072774171829224,0.8796076774597168,1000.0,218.0,-6598.677734375,-5633.75830078125,545.2475483417511,218.0,109,218000,399.81839563148594,-118.0720443725586,26.674724578857422,1.1118004322052002
0.0,1.0,0.23541566625429558,109.67593383789062,5.827515125274658,-0.18075880408287048,0.7879095673561096,117.98831939697266,1.659705400466919,-0.07059940695762634,0.884032130241394,77.68666076660156,-0.2253536581993103,0.8786290884017944,1000.0,220.0,-6646.6689453125,-5854.529296875,550.4557473659515,220.0,110,220000,399.66882179493456,-118.64311218261719,28.241683959960938,0.4534434676170349
0.0,1.0,0.23307382372669133,110.04460144042969,5.945411205291748,-0.18152344226837158,0.7942189574241638,118.37879943847656,1.9359396696090698,-0.15725773572921753,0.9110581278800964,78.0577621459961,-0.227153018116951,0.8780680894851685,1000.0,222.0,-6677.54638671875,-5936.53515625,555.6360490322113,222.0,111,222000,399.5421110395417,-118.64945983886719,49.657527923583984,0.6585777401924133
0.0,1.0,0.2307552771271421,109.73779296875,5.8395676612854,-0.16969329118728638,0.8020790815353394,117.94082641601562,2.2133076190948486,0.007873892784118652,0.8922110199928284,78.42178344726562,-0.22676043212413788,0.8780230283737183,1000.0,224.0,-6623.01171875,-5749.04931640625,560.7171993255615,224.0,112,224000,399.488370018666,-118.57425689697266,31.753976821899414,0.5816429257392883
0.0,1.0,0.22845979471493208,109.05513000488281,6.548140525817871,-0.16362816095352173,0.8047686219215393,118.00890350341797,1.7867287397384644,-0.6329742670059204,0.5358014702796936,78.7774658203125,-0.22776810824871063,0.8776175379753113,1000.0,226.0,-6617.1787109375,-5845.7060546875,565.8918044567108,226.0,113,226000,399.3696289999697,-118.57913208007812,48.45347595214844,0.5254800319671631
0.0,1.0,0.22618714705463047,111.0244140625,5.770346641540527,-0.1675129532814026,0.7985371351242065,118.80807495117188,1.6670138835906982,-0.001544356346130371,0.8518332839012146,79.12837982177734,-0.22787179052829742,0.8776329159736633,1000.0,228.0,-6600.97802734375,-5693.88427734375,570.8949208259583,228.0,114,228000,399.3729698455446,-119.0593490600586,32.45036697387695,0.5805374979972839
